state,state_fips_code,year,trade_school_check,Level and degree/certificate-seeking status of student,Undergraduate or graduate level of student,Grand total,Grand total men,Grand total women,American Indian or Alaska Native total,American Indian or Alaska Native men,American Indian or Alaska Native women,Asian total,Asian men,Asian women,Black or African American total,Black or African American men,Black or African American women,Hispanic or Latino total,Hispanic or Latino men,Hispanic or Latino women,Native Hawaiian or Other Pacific Islander total,Native Hawaiian or Other Pacific Islander men,Native Hawaiian or Other Pacific Islander women,White total,White men,White women,Two or more races total,Two or more races men,Two or more races women,Race/ethnicity unknown total,Race/ethnicity unknown men,Race/ethnicity unknown women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women,Gender unknown,Another gender,Total of gender unknown and  another gender,Total gender reported as one of the mutually exclusive binary categories (Men/Women)
Georgia,GA,2021,False,Undergraduate total,Undergraduate,403514,160675,242839,1335,486,849,25054,12029,13025,120350,40414,79936,38264,14751,23513,562,193,369,182529,77345,105184,14535,5745,8790,9652,4280,5372,11233,5432,5801,0,0,0,0
Georgia,GA,2021,True,All students total,All students total,178354,62135,116219,519,180,339,5957,2685,3272,72696,21658,51038,18700,6968,11732,333,86,247,69614,26576,43038,5284,1817,3467,3140,1285,1855,2111,880,1231,0,0,0,0
Georgia,GA,2022,False,Undergraduate total,Undergraduate,397599,158411,239188,1176,433,743,25953,12528,13425,117118,40212,76906,39685,15233,24452,551,204,347,177019,74569,102450,14332,5702,8630,9909,3869,6040,11856,5661,6195,1697,34,1731.0,0
Georgia,GA,2022,True,All students total,All students total,174009,61753,112256,533,210,323,5894,2650,3244,71512,21553,49959,19899,7483,12416,217,87,130,65801,25891,39910,5114,1779,3335,3053,1213,1840,1986,887,1099,0,3,3.0,0
Georgia,GA,2023,False,Undergraduate total,Undergraduate,395010,159022,235988,1085,403,682,27434,13474,13960,114053,39562,74491,41432,16155,25277,517,186,331,173152,73467,99685,14665,5832,8833,10545,4200,6345,12127,5743,6384,1500,0,009000000000000009000.0000004800.00.01600010000330000627950.166380080000000,376625
Georgia,GA,2023,True,All students total,All students total,175739,63269,112470,471,191,280,6184,2846,3338,73167,22633,50534,20774,7884,12890,202,91,111,63797,25512,38285,5886,2057,3829,3161,1109,2052,2097,946,1151,13,0,0000090000000200000000000000000.00200000000000000000000000000000000.00,175311
Georgia,GA,2024,False,Undergraduate total,Undergraduate,403993,162629,241364,1148,418,730,29484,14598,14886,116079,40430,75649,44625,17284,27341,567,190,377,172732,73160,99572,15336,6102,9234,12164,4774,7390,11858,5673,6185,1524,54,00150024.0110000000030000..00000720.4.0380420031600002100002660802353597200200000,389064
Georgia,GA,2024,True,All students total,All students total,188862,69374,119488,471,223,248,6901,3162,3739,78886,25000,53886,23908,9197,14711,192,80,112,65713,26786,38927,7280,2595,4685,3121,1289,1832,2390,1042,1348,26,0,000000000000.000000000000017000030.000.0000000.000000000000000000010000,185833
Guam,GU,2020,False,Undergraduate total,Undergraduate,6045,2676,3369,13,5,8,2672,1249,1423,43,26,17,38,13,25,2968,1224,1744,156,81,75,2,1,1,123,65,58,30,12,18,0,0,0,0
Guam,GU,2021,False,Undergraduate total,Undergraduate,5957,2466,3491,9,4,5,2641,1186,1455,38,26,12,37,15,22,2851,1083,1768,140,72,68,15,6,9,210,71,139,16,3,13,0,0,0,0
Guam,GU,2022,False,Undergraduate total,Undergraduate,5507,2378,3129,5,2,3,2453,1119,1334,29,19,10,41,17,24,2630,1073,1557,114,61,53,11,8,3,197,72,125,27,7,20,0,0,0.0,0
Guam,GU,2023,False,Undergraduate total,Undergraduate,5920,2663,3257,8,4,4,2625,1230,1395,29,16,13,40,18,22,2845,1225,1620,105,57,48,54,27,27,138,56,82,76,30,46,0,0,000,5920
Guam,GU,2024,False,Undergraduate total,Undergraduate,4825,2064,2761,6,6,0,2128,971,1157,27,11,16,31,18,13,2315,902,1413,99,55,44,88,44,44,94,51,43,37,6,31,0,0,.00,2987
Hawaii,HI,2020,False,Undergraduate total,Undergraduate,37353,14362,22991,100,28,72,10094,4040,6054,795,405,390,4552,1575,2977,2451,902,1549,6696,2560,4136,8962,3327,5635,1125,486,639,2578,1039,1539,0,0,0,0
Hawaii,HI,2020,True,All students total,All students total,35239,13386,21853,59,18,41,11816,4714,7102,536,246,290,4784,1618,3166,1915,617,1298,3667,1452,2215,10828,4087,6741,496,224,272,1138,410,728,0,0,0,0
Hawaii,HI,2021,False,Undergraduate total,Undergraduate,36783,13837,22946,115,33,82,9791,3888,5903,691,333,358,4670,1581,3089,2239,760,1479,6444,2315,4129,9413,3428,5985,1070,501,569,2350,998,1352,0,0,0,0
Hawaii,HI,2021,True,All students total,All students total,35529,12748,22781,48,16,32,11388,4303,7085,507,243,264,4812,1557,3255,2056,625,1431,3955,1481,2474,11302,4016,7286,528,196,332,933,311,622,0,0,0,0
Hawaii,HI,2022,False,Undergraduate total,Undergraduate,37698,13771,23927,131,31,100,9503,3776,5727,675,323,352,5039,1631,3408,1959,675,1284,7129,2421,4708,9291,3408,5883,937,347,590,3034,1159,1875,763,0,763.0,0
Hawaii,HI,2022,True,All students total,All students total,33396,12168,21228,53,19,34,10703,4136,6567,506,235,271,4618,1521,3097,2142,642,1500,3670,1450,2220,10185,3570,6615,642,286,356,877,309,568,869,0,869.0,0
Hawaii,HI,2023,False,Undergraduate total,Undergraduate,36890,13714,23176,102,17,85,9410,3724,5686,691,327,364,5093,1694,3399,1926,697,1229,6629,2315,4314,9127,3428,5699,928,370,558,2984,1142,1842,638,0,043271.185138010,31165
Hawaii,HI,2023,True,All students total,All students total,32738,11998,20740,40,14,26,10618,4134,6484,497,241,256,4591,1580,3011,2119,680,1439,3519,1332,2187,9953,3495,6458,398,181,217,1003,341,662,733,0,01171515626110246000000,32005
Hawaii,HI,2024,False,Undergraduate total,Undergraduate,37508,14149,23359,87,23,64,9530,3834,5696,730,333,397,5382,1875,3507,1841,666,1175,6636,2383,4253,9431,3522,5909,942,348,594,2929,1165,1764,525,8,04323081351160.0,36956
Hawaii,HI,2024,True,All students total,All students total,33795,12637,21158,39,18,21,11044,4331,6713,550,287,263,4947,1696,3251,1996,612,1384,3773,1462,2311,10077,3688,6389,439,207,232,930,336,594,621,0,08412859214884800000,33174
Idaho,ID,2020,False,Undergraduate total,Undergraduate,136007,58748,77259,804,321,483,1982,792,1190,1253,675,578,12756,4977,7779,629,272,357,95951,41084,54867,7689,3229,4460,5213,2224,2989,9730,5174,4556,0,0,0,0
Idaho,ID,2020,True,All students total,All students total,33876,12935,20941,335,121,214,605,233,372,462,198,264,4855,1757,3098,118,41,77,23735,9132,14603,1051,444,607,2572,954,1618,143,55,88,0,0,0,0
Idaho,ID,2021,False,Undergraduate total,Undergraduate,134281,57973,76308,704,275,429,2544,1060,1484,2501,1475,1026,13519,5344,8175,894,362,532,92630,39236,53394,8967,3865,5102,9251,4572,4679,3271,1784,1487,0,0,0,0
Idaho,ID,2021,True,All students total,All students total,32838,11999,20839,278,83,195,600,223,377,472,192,280,4727,1615,3112,100,44,56,22949,8403,14546,1016,406,610,2540,974,1566,156,59,97,0,0,0,0
Idaho,ID,2022,False,Undergraduate total,Undergraduate,135236,58376,76860,751,297,454,2535,1040,1495,2857,1725,1132,21589,9042,12547,809,296,513,92408,39106,53302,4092,1826,2266,6976,3242,3734,3219,1802,1417,23,0,23.0,0
Idaho,ID,2022,True,All students total,All students total,33319,13599,19720,280,95,185,606,236,370,439,177,262,4980,1914,3066,76,33,43,23575,9660,13915,1185,498,687,2006,925,1081,172,61,111,1,14,15.0,0
Idaho,ID,2023,False,Undergraduate total,Undergraduate,133569,57837,75732,720,290,430,2198,900,1298,2575,1503,1072,21740,9125,12615,617,257,360,89187,37861,51326,4204,1870,2334,9270,4374,4896,3058,1657,1401,40,0,0071700006037,133529
Idaho,ID,2023,True,All students total,All students total,33729,13651,20078,295,100,195,538,209,329,435,190,245,5106,1926,3180,88,40,48,23394,9512,13882,1247,494,753,2443,1110,1333,183,70,113,18,10,.10000.000000000000000.,32883
Idaho,ID,2024,False,Undergraduate total,Undergraduate,142358,62650,79708,832,350,482,2469,1005,1464,3715,2131,1584,23043,9960,13083,721,286,435,91372,39372,52000,4626,2066,2560,12585,5866,6719,2995,1614,1381,27,0,0095.000.049,125053
Idaho,ID,2024,True,All students total,All students total,34277,13656,20621,257,96,161,520,215,305,379,149,230,5173,1956,3217,84,39,45,23711,9416,14295,1434,586,848,2560,1139,1421,159,60,99,44,13,.160000000003000000000,33518
Illinois,IL,2020,False,Undergraduate total,Undergraduate,336749,141417,195332,747,261,486,27732,13525,14207,41396,14360,27036,58028,22691,35337,545,235,310,167784,71137,96647,10695,4516,6179,12421,4829,7592,17401,9863,7538,0,0,0,0
Illinois,IL,2020,True,All students total,All students total,498278,222633,275645,1181,584,597,24063,10721,13342,66967,25588,41379,121413,50544,70869,491,226,265,247573,117621,129952,13085,5853,7232,19383,9665,9718,4122,1831,2291,0,0,0,0
Illinois,IL,2021,False,Undergraduate total,Undergraduate,337398,138789,198609,753,253,500,28768,13945,14823,42954,14495,28459,61509,23651,37858,536,212,324,163462,67552,95910,10977,4585,6392,12658,5001,7657,15781,9095,6686,0,0,0,0
Illinois,IL,2021,True,All students total,All students total,434565,180984,253581,1087,480,607,21922,9452,12470,57223,18616,38607,103092,38990,64102,418,191,227,216817,98048,118769,12499,5168,7331,17762,8396,9366,3745,1643,2102,0,0,0,0
Illinois,IL,2022,False,Undergraduate total,Undergraduate,333096,137070,196026,756,253,503,29657,14344,15313,43213,14573,28640,62878,23967,38911,502,196,306,155418,64333,91085,11011,4669,6342,12318,4788,7530,17343,9947,7396,6819,5,6824.0,0
Illinois,IL,2022,True,All students total,All students total,425963,181800,244163,1146,562,584,21731,9547,12184,57829,19792,38037,107263,42292,64971,394,174,220,204189,93878,110311,12200,5253,6947,17254,8587,8667,3957,1715,2242,1376,744,2120.0,0
Illinois,IL,2023,False,Undergraduate total,Undergraduate,334271,137861,196410,805,270,535,29749,14282,15467,46377,15664,30713,64641,24736,39905,525,205,320,149084,61993,87091,11007,4656,6351,13679,5468,8211,18404,10587,7817,6228,52,000.0.0000960.2150000920199.51901100.00170511400400010800200178000000351.10019200273900000.00007804675,309075
Illinois,IL,2023,True,All students total,All students total,439785,192822,246963,1218,621,597,23185,10486,12699,59464,21192,38272,115388,47668,67720,636,316,320,203275,95040,108235,13110,5747,7363,18552,9529,9023,4957,2223,2734,2585,1161,386.0000008...321117..006261590000000370..44..15.580125103818500004102305640562170......0.0..121001813510002000000620...000000000000000000000000000000000000.00.00048008000,314613
Illinois,IL,2024,False,Undergraduate total,Undergraduate,339722,138903,200819,865,305,560,30133,14421,15712,49371,16472,32899,67805,25914,41891,485,184,301,146582,60388,86194,11343,4756,6587,14278,5629,8649,18860,10834,8026,1835,52,000010.00.3200.00.0000079.5018.260037034.000275032004901840003.003.00022110364500000000880435,309492
Illinois,IL,2024,True,All students total,All students total,464138,206046,258092,1287,637,650,25107,11592,13515,64267,23530,40737,130414,55014,75400,799,382,417,204657,96648,108009,14740,6439,8301,17497,9441,8056,5370,2363,3007,2560,1497,395.0000031.16.25.15.1400726191000000055091055713905384750219225315900006808060301011850813165.196001014700105000..00000600000001000000000000000000000000000000000000002600110.00,418499
Indiana,IN,2020,False,Undergraduate total,Undergraduate,328465,144244,184221,789,313,476,12119,6130,5989,33826,11813,22013,30702,13227,17475,477,240,237,216951,95281,121670,12851,5376,7475,6892,3224,3668,13858,8640,5218,0,0,0,0
Indiana,IN,2020,True,All students total,All students total,172718,75160,97558,594,307,287,3392,1500,1892,18893,6661,12232,7566,3345,4221,243,113,130,120065,56001,64064,7755,3285,4470,12940,3381,9559,1270,567,703,0,0,0,0
Indiana,IN,2021,False,Undergraduate total,Undergraduate,320222,140716,179506,757,296,461,13342,6719,6623,31918,11372,20546,33113,14174,18939,450,227,223,209849,92130,117719,12884,5497,7387,6307,2953,3354,11602,7348,4254,0,0,0,0
Indiana,IN,2021,True,All students total,All students total,170136,72134,98002,601,297,304,3807,1662,2145,18496,6061,12435,7822,3339,4483,224,96,128,116371,51859,64512,8368,3368,5000,14443,5451,8992,4,1,3,0,0,0,0
Indiana,IN,2022,False,Undergraduate total,Undergraduate,331873,146788,185085,732,309,423,15661,7952,7709,31507,11525,19982,34255,14485,19770,479,231,248,216519,95646,120873,13955,5993,7962,7257,3363,3894,11508,7284,4224,1178,93,1271.0,0
Indiana,IN,2022,True,All students total,All students total,165733,75606,90127,570,291,279,3597,1611,1986,16794,5737,11057,6375,2744,3631,201,95,106,104564,48287,56277,6135,2477,3658,27490,14363,13127,7,1,6,1886,0,1886.0,0
Indiana,IN,2023,False,Undergraduate total,Undergraduate,332834,149549,183285,740,312,428,17049,8771,8278,31922,12129,19793,35676,15435,20241,458,216,242,212016,94959,117057,14595,6322,8273,8447,3965,4482,11931,7440,4491,1070,369,0704..521920.06000269211055.937...0.0025.000217511116004918000003864402730,295392
Indiana,IN,2023,True,All students total,All students total,174828,80303,94525,1416,763,653,4416,2130,2286,19976,7383,12593,5753,2531,3222,431,213,218,115363,53149,62214,7063,2996,4067,20396,11137,9259,14,1,13,2569,0,000002569000000000000000000000000000000.00000000,172228
Indiana,IN,2024,False,Undergraduate total,Undergraduate,337143,152947,184196,764,335,429,18242,9465,8777,33119,12737,20382,37443,16293,21150,423,212,211,208427,93895,114532,14966,6692,8274,10475,4934,5541,13284,8384,4900,1428,720,11301081321410501000.71511001061217631225187.0000000.41.0210300604101000561181000,318897
Indiana,IN,2024,True,All students total,All students total,191560,87678,103882,1893,1027,866,5511,2611,2900,24016,9213,14803,5420,2468,2952,548,263,285,127139,58612,68527,8414,3647,4767,18601,9836,8765,18,1,17,3085,0,000003076000000000000.002000001000002000.20000000,187858
Iowa,IA,2020,False,Undergraduate total,Undergraduate,112201,54035,58166,290,124,166,3366,1645,1721,5678,2816,2862,7592,3494,4098,179,112,67,79230,37204,42026,3146,1420,1726,7181,3801,3380,5539,3419,2120,0,0,0,0
Iowa,IA,2020,True,All students total,All students total,129675,56831,72844,700,324,376,3667,1719,1948,9064,4260,4804,10516,4345,6171,186,80,106,91258,39140,52118,3110,1248,1862,8912,4367,4545,2262,1348,914,0,0,0,0
Iowa,IA,2021,False,Undergraduate total,Undergraduate,108345,51285,57060,287,130,157,3396,1650,1746,5819,2945,2874,7698,3505,4193,170,100,70,76843,35536,41307,3290,1529,1761,6542,3240,3302,4300,2650,1650,0,0,0,0
Iowa,IA,2021,True,All students total,All students total,120803,51320,69483,597,266,331,3306,1528,1778,8181,3759,4422,9865,3929,5936,174,82,92,84634,35175,49459,3148,1252,1896,9338,4413,4925,1560,916,644,0,0,0,0
Iowa,IA,2022,False,Undergraduate total,Undergraduate,105063,49657,55406,280,133,147,3513,1693,1820,5614,2938,2676,7843,3571,4272,166,86,80,75171,34498,40673,3353,1593,1760,5049,2619,2430,4074,2526,1548,1439,4,1443.0,0
Iowa,IA,2022,True,All students total,All students total,119634,51378,68256,653,289,364,3192,1493,1699,7990,3563,4427,10286,4248,6038,212,93,119,82617,34738,47879,3329,1356,1973,9780,4683,5097,1575,915,660,17,23,40.0,0
Iowa,IA,2023,False,Undergraduate total,Undergraduate,101796,48197,53599,283,134,149,3553,1755,1798,5275,2781,2494,7882,3578,4304,161,89,72,73044,33512,39532,3336,1600,1736,4588,2509,2079,3674,2239,1435,1187,5,00400000000190.00.0226000000000.00094210,97275
Iowa,IA,2023,True,All students total,All students total,119623,51661,67962,607,269,338,3628,1782,1846,8157,3578,4579,10971,4537,6434,218,88,130,82882,35143,47739,3409,1366,2043,8061,3919,4142,1690,979,711,165,22,0000000024000116.00.047000000.000000000000,100278
Iowa,IA,2024,False,Undergraduate total,Undergraduate,101215,47920,53295,270,120,150,3431,1682,1749,5156,2752,2404,8186,3714,4472,170,93,77,71838,33059,38779,3423,1608,1815,4927,2580,2347,3814,2312,1502,1000,112,0078004902100230.25800.2400000.20.0..59300,59608
Iowa,IA,2024,True,All students total,All students total,121414,51985,69429,581,262,319,3396,1545,1851,8488,3586,4902,11629,4663,6966,167,67,100,83361,35168,48193,3695,1485,2210,8265,4158,4107,1832,1051,781,310,36,000.00042900030480000..10000.000.0000.000,112528
Kansas,KS,2020,False,Undergraduate total,Undergraduate,110510,50701,59809,1606,680,926,3380,1554,1826,6105,3224,2881,10498,4658,5840,161,82,79,70137,31579,38558,4763,2061,2702,3969,1728,2241,9891,5135,4756,0,0,0,0
Kansas,KS,2020,True,All students total,All students total,126278,55359,70919,1329,591,738,4021,1882,2139,10861,5277,5584,17267,7233,10034,424,208,216,78452,33246,45206,5013,2080,2933,6605,3562,3043,2306,1280,1026,0,0,0,0
Kansas,KS,2021,False,Undergraduate total,Undergraduate,104962,47992,56970,1510,617,893,3252,1508,1744,5791,3115,2676,10454,4668,5786,177,97,80,65788,29488,36300,4366,1859,2507,3914,1824,2090,9710,4816,4894,0,0,0,0
Kansas,KS,2021,True,All students total,All students total,116598,50151,66447,1159,515,644,3582,1611,1971,10380,5049,5331,15934,6527,9407,393,202,191,72041,30224,41817,4862,1940,2922,5988,2956,3032,2259,1127,1132,0,0,0,0
Kansas,KS,2022,False,Undergraduate total,Undergraduate,103095,46827,56268,1502,596,906,3462,1627,1835,5724,3030,2694,10277,4593,5684,166,93,73,64133,28605,35528,4496,1930,2566,8611,3651,4960,4724,2702,2022,99,1,100.0,0
Kansas,KS,2022,True,All students total,All students total,112660,49931,62729,1036,475,561,3503,1567,1936,9712,4831,4881,16581,6935,9646,386,172,214,68776,29988,38788,4620,1911,2709,6067,2910,3157,1979,1142,837,306,33,339.0,0
Kansas,KS,2023,False,Undergraduate total,Undergraduate,102028,46266,55762,1649,679,970,3504,1611,1893,5816,3074,2742,10999,4773,6226,155,74,81,62811,27888,34923,4548,2042,2506,8189,3653,4536,4357,2472,1885,88,0,000010111201103400.05020044300.0.00,95459
Kansas,KS,2023,True,All students total,All students total,112980,50562,62418,1078,483,595,3388,1520,1868,9605,4740,4865,16939,7171,9768,439,212,227,69086,30629,38457,4959,2174,2785,5456,2490,2966,2030,1143,887,517,78,18121383000.0000050.22148059.500016002600000.00000.00,106020
Kansas,KS,2024,False,Undergraduate total,Undergraduate,104380,47275,57105,1802,759,1043,3665,1713,1952,5919,3084,2835,12014,5143,6871,154,79,75,63552,28183,35369,4804,2146,2658,7735,3555,4180,4735,2613,2122,293,44,5000.0201207.01121000.0..1043400205...0,84802
Kansas,KS,2024,True,All students total,All students total,114997,50956,64041,1127,500,627,3439,1546,1893,9750,4774,4976,18221,7648,10573,467,219,248,68946,30233,38713,5222,2280,2942,5322,2419,2903,2503,1337,1166,724,68,1181762731..00000547.311490..3000320022000.00000000000,103702
Kentucky,KY,2020,False,Undergraduate total,Undergraduate,155472,63402,92070,338,152,186,3166,1336,1830,13760,5745,8015,6429,2683,3746,137,63,74,113515,45520,67995,5559,2160,3399,9373,3794,5579,3195,1949,1246,0,0,0,0
Kentucky,KY,2020,True,All students total,All students total,113381,48570,64811,259,119,140,1715,765,950,10370,3829,6541,5291,2124,3167,138,58,80,87790,37784,50006,3704,1337,2367,4016,2517,1499,98,37,61,0,0,0,0
Kentucky,KY,2021,False,Undergraduate total,Undergraduate,152881,61032,91849,331,129,202,3423,1432,1991,14196,5810,8386,7211,2955,4256,155,62,93,109869,43355,66514,5674,2157,3517,9174,3435,5739,2848,1697,1151,0,0,0,0
Kentucky,KY,2021,True,All students total,All students total,99070,38142,60928,204,72,132,1643,655,988,9399,3053,6346,4950,1831,3119,116,38,78,76503,29841,46662,3544,1172,2372,2645,1466,1179,66,14,52,0,0,0,0
Kentucky,KY,2022,False,Undergraduate total,Undergraduate,151741,59829,91912,334,130,204,3703,1537,2166,14259,5793,8466,7593,2925,4668,149,66,83,107330,42120,65210,5455,2026,3429,9616,3370,6246,3302,1862,1440,217,87,304.0,0
Kentucky,KY,2022,True,All students total,All students total,100427,39761,60666,230,97,133,1757,719,1038,9740,3213,6527,5458,2144,3314,118,47,71,77078,30949,46129,3682,1270,2412,2299,1307,992,65,15,50,1734,1,1735.0,0
Kentucky,KY,2023,False,Undergraduate total,Undergraduate,154044,60304,93740,348,124,224,3830,1565,2265,14613,6009,8604,7980,3131,4849,156,74,82,109515,42604,66911,5674,2115,3559,8607,2861,5746,3321,1821,1500,235,107,0048285170000.00005000000.00001200008107,143434
Kentucky,KY,2023,True,All students total,All students total,107340,43449,63891,246,96,150,1979,817,1162,10592,3626,6966,6437,2606,3831,131,59,72,81302,33311,47991,4094,1535,2559,2524,1384,1140,35,15,20,1597,0,4407821209701072463603358811085500003575053000000000000000000000,105743
Kentucky,KY,2024,False,Undergraduate total,Undergraduate,158321,61968,96353,384,145,239,4107,1690,2417,15240,6159,9081,8826,3495,5331,168,75,93,112483,43467,69016,6159,2309,3850,7834,2873,4961,3120,1755,1365,400,285,005210614101500150190000930016900.0000600.013100,147487
Kentucky,KY,2024,True,All students total,All students total,113853,45692,68161,267,111,156,2145,916,1229,11162,3906,7256,7561,2975,4586,131,51,80,84866,34344,50522,4494,1635,2859,3201,1745,1456,26,9,17,2105,0,3708131601330180112570601166892250560000386209300000000030000000000000,111748
Louisiana,LA,2020,False,Undergraduate total,Undergraduate,157949,62904,95045,1100,357,743,4206,1885,2321,40599,13409,27190,9274,3810,5464,133,61,72,88780,37155,51625,4930,1907,3023,5278,2292,2986,3649,2028,1621,0,0,0,0
Louisiana,LA,2020,True,All students total,All students total,112108,39025,73083,717,295,422,1523,627,896,47610,13767,33843,5819,1988,3831,1762,531,1231,44020,17070,26950,3438,1221,2217,5905,2823,3082,1314,703,611,0,0,0,0
Louisiana,LA,2021,False,Undergraduate total,Undergraduate,160695,62625,98070,1255,423,832,4383,1950,2433,43108,14107,29001,9922,4017,5905,128,63,65,88693,36343,52350,5033,1900,3133,5116,2187,2929,3057,1635,1422,0,0,0,0
Louisiana,LA,2021,True,All students total,All students total,104350,33661,70689,665,237,428,1474,598,876,45103,11974,33129,5425,1779,3646,1878,533,1345,41464,15546,25918,3850,1335,2515,3512,1272,2240,979,387,592,0,0,0,0
Louisiana,LA,2022,False,Undergraduate total,Undergraduate,160013,63137,96876,1342,477,865,4466,1971,2495,43137,14220,28917,9911,4077,5834,131,68,63,86228,35443,50785,4866,1833,3033,6449,3254,3195,3483,1794,1689,63,0,63.0,0
Louisiana,LA,2022,True,All students total,All students total,100499,32960,67539,622,201,421,1485,606,879,44891,12297,32594,5467,1773,3694,790,222,568,40480,15372,25108,2962,1039,1923,3055,1156,1899,747,294,453,110,0,110.0,0
Louisiana,LA,2023,False,Undergraduate total,Undergraduate,158012,62583,95429,1074,384,690,4439,1996,2443,43220,14440,28780,10348,4220,6128,132,65,67,83230,34528,48702,5093,1906,3187,6790,3137,3653,3686,1907,1779,58,0,20000000.00000050500000730001710,146888
Louisiana,LA,2023,True,All students total,All students total,105448,34799,70649,607,205,402,1539,605,934,48373,13154,35219,5964,1957,4007,372,111,261,42317,16400,25917,2749,972,1777,2841,1121,1720,686,274,412,9,0,000000.000000000000000000000000000000000000000000000000000000900000000000000,87709
Louisiana,LA,2024,False,Undergraduate total,Undergraduate,163186,64797,98389,891,327,564,4724,2151,2573,44575,14819,29756,11196,4639,6557,120,60,60,84863,35356,49507,5496,2053,3443,7396,3336,4060,3925,2056,1869,54,0,01000000000070013000000911.0.2020,162019
Louisiana,LA,2024,True,All students total,All students total,108194,35891,72303,639,231,408,1621,623,998,49289,13309,35980,6702,2297,4405,229,69,160,42903,16917,25986,3036,1043,1993,3072,1096,1976,703,306,397,0,0,000000000.0.000000000000.0000000000000000000000.0000000000000000000000000000,102791
Maine,ME,2020,False,Undergraduate total,Undergraduate,57112,23169,33943,448,160,288,1515,566,949,2002,960,1042,1753,807,946,61,22,39,41149,16694,24455,1775,733,1042,7195,2606,4589,1214,621,593,0,0,0,0
Maine,ME,2020,True,All students total,All students total,24792,10367,14425,211,85,126,363,148,215,1137,537,600,648,278,370,30,14,16,18663,7533,11130,516,203,313,3068,1484,1584,156,85,71,0,0,0,0
Maine,ME,2021,False,Undergraduate total,Undergraduate,55461,22338,33123,364,136,228,1470,576,894,1990,974,1016,1981,882,1099,49,17,32,40348,16167,24181,1849,736,1113,6241,2246,3995,1169,604,565,0,0,0,0
Maine,ME,2021,True,All students total,All students total,22848,8785,14063,171,63,108,355,128,227,1079,508,571,641,262,379,29,6,23,17240,6472,10768,488,178,310,2700,1096,1604,145,72,73,0,0,0,0
Maine,ME,2022,False,Undergraduate total,Undergraduate,56897,22185,34712,343,124,219,1297,475,822,2027,944,1083,2418,1012,1406,45,18,27,40296,15782,24514,2124,833,1291,7037,2323,4714,1310,674,636,874,63,937.0,0
Maine,ME,2022,True,All students total,All students total,21939,8635,13304,178,67,111,350,144,206,1176,542,634,675,275,400,28,9,19,16849,6444,10405,569,208,361,1939,838,1101,175,108,67,133,0,133.0,0
Maine,ME,2023,False,Undergraduate total,Undergraduate,59400,22792,36608,427,161,266,1963,738,1225,2610,1144,1466,3097,1244,1853,64,23,41,44176,16629,27547,2303,885,1418,3433,1290,2143,1327,678,649,1063,141,0111800.73883120215236310059.18620.,54012
Maine,ME,2023,True,All students total,All students total,24642,9981,14661,192,85,107,378,144,234,1444,657,787,851,356,495,28,9,19,19173,7597,11576,691,254,437,1661,755,906,224,124,100,261,0,.5752.400.57001,11562
Maine,ME,2024,False,Undergraduate total,Undergraduate,62192,23756,38436,464,149,315,2104,810,1294,3104,1337,1767,3520,1367,2153,64,18,46,45271,17041,28230,2590,922,1668,3541,1320,2221,1534,792,742,1008,401,04715000.7638257046415410136.22912,53570
Maine,ME,2024,True,All students total,All students total,27789,11637,16152,210,94,116,407,145,262,1634,779,855,1124,504,620,26,6,20,21242,8697,12545,844,349,495,2019,919,1100,283,144,139,364,0,10067699100025127200,27425
Marshall Islands,MH,2020,False,Undergraduate total,Undergraduate,1329,621,708,0,0,0,9,4,5,0,0,0,0,0,0,1303,608,695,13,8,5,3,0,3,1,1,0,0,0,0,0,0,0,0
Marshall Islands,MH,2021,False,Undergraduate total,Undergraduate,1637,748,889,0,0,0,4,3,1,1,0,1,0,0,0,1623,742,881,5,2,3,3,1,2,1,0,1,0,0,0,0,0,0,0
Marshall Islands,MH,2022,False,Undergraduate total,Undergraduate,1840,823,1017,0,0,0,5,2,3,1,1,0,1,0,1,1823,814,1009,5,4,1,2,1,1,2,1,1,1,0,1,0,0,0.0,0
Marshall Islands,MH,2023,False,Undergraduate total,Undergraduate,1735,772,963,0,0,0,1,0,1,0,0,0,1,0,1,1723,768,955,1,1,0,3,0,3,0,0,0,6,3,3,0,0,.,0
Marshall Islands,MH,2024,False,Undergraduate total,Undergraduate,1450,657,793,0,0,0,9,4,5,0,0,0,1,0,1,1438,651,787,2,2,0,0,0,0,0,0,0,0,0,0,0,0,.,0
Maryland,MD,2020,False,Undergraduate total,Undergraduate,214557,105895,108662,651,327,324,17586,9104,8482,56028,23660,32368,22877,11776,11101,737,422,315,87425,46163,41262,9822,4718,5104,11928,5987,5941,7503,3738,3765,0,0,0,0
Maryland,MD,2020,True,All students total,All students total,168083,66418,101665,522,177,345,10169,4624,5545,54210,19733,34477,18314,7319,10995,261,137,124,66621,26953,39668,7003,2730,4273,4236,1917,2319,6747,2828,3919,0,0,0,0
Maryland,MD,2021,False,Undergraduate total,Undergraduate,209409,102391,107018,623,318,305,18182,9367,8815,54493,22695,31798,23740,12015,11725,763,429,334,83423,43816,39607,10406,4984,5422,11383,5623,5760,6396,3144,3252,0,0,0,0
Maryland,MD,2021,True,All students total,All students total,162377,60556,101821,476,167,309,10091,4422,5669,52829,17459,35370,18229,6873,11356,247,115,132,62106,24156,37950,7144,2677,4467,4919,2157,2762,6336,2530,3806,0,0,0,0
